planet_name,host_star_id,mission,disposition,orbital_period_days,transit_epoch_bjd,transit_duration_hours,transit_depth_ppm,planet_radius_re,planet_mass_me,equilibrium_temp_k,insolation_flux,eccentricity,inclination_deg,impact_parameter,stellar_teff_k,stellar_radius_rsun,stellar_radius_normal,stellar_mass_msun,mass_rad_ratio,stellar_metallicity,stellar_logg,acc_grav_stellar_surface,ra,dec,tic_id
Kepler-1832 b,7987866,Kepler,CONFIRMED,3.13877646,133.65614,1.6663,174,0.97,,1022,257.32,,,0.436,5242,0.722,,,,,4.556,359.7493352,299.85184,43.732182,
K02364.01,9532710,Kepler,CANDIDATE,5.24242029,133.23047,6.413,335,3.86,,1367,825,,,0.863,5383,1.829,,,,,3.824,66.68067692,294.3847,46.157841,
Kepler-430 b,11560897,Kepler,CONFIRMED,35.9682692,138.66885,2.839,270,2.95,,674,48.68,,,0.883,5883,1.529,,,,,4.149,140.9288798,292.80865,49.579441,
Kepler-1209 b,11342416,Kepler,CONFIRMED,25.3690868,143.68699,4.746,110,1.67,,755,76.9,,,0.845,6126,1.406,,,,,4.224,167.4942876,287.5849,49.154789,
Kepler-1833 b,9086251,Kepler,CONFIRMED,6.89213244,131.63179,1.725,82,1.35,,1177,454.45,,,0.541,6164,1.446,,,,,4.227,168.6553025,290.87137,45.410301,
Kepler-1113 b,4254466,Kepler,CONFIRMED,42.3006282,168.77783,4.372,508,2.54,,558,22.94,,,0.269,5852,1.129,,,,,4.353,225.4239212,289.40671,39.33884,
K00225.01,5801571,Kepler,FALSE POSITIVE,0.838597429,141.537817,1.68668,2480,44.67,,2278,6353.25,,,1.274,6366,1.236,,,,,4.352,224.9054606,294.9133,41.074711,
Kepler-361 c,9904006,Kepler,CONFIRMED,55.1866213,180.75953,9.133,376,2.47,,568,24.56,,,0.225,6178,1.267,,,,,4.269,185.7804455,296.80344,46.74115,
K02136.01,5288570,Kepler,FALSE POSITIVE,1.728528176,131.80851,3.682,198,5.07,,2720,12977.86,,,0.787,6153,3.279,,,,,3.597,39.53666201,295.50107,40.410225,
Kepler-1114 b,9364609,Kepler,CONFIRMED,14.97436238,141.50057,2.4461,265,1.28,,631,37.53,,,0.092,5311,0.8,,,,,4.532,340.4081897,299.23694,45.834702,
Kepler-1145 b,7457296,Kepler,CONFIRMED,3.97076603,134.63962,1.814,349,1.6,,958,198.43,,,0.775,5178,0.778,,,,,4.521,331.8944576,295.30817,43.044411,
Kepler-1146 b,10328458,Kepler,CONFIRMED,2.352273912,131.80267,1.7389,319,1.29,,1019,255.03,,,0.095,4816,0.748,,,,,4.608,405.5085354,286.71661,47.425629,
K02215.01,7050060,Kepler,FALSE POSITIVE,22.0425953,134.1281,61.2018,348,28.78,,760,78.85,,,1.191,5974,1.26,,,,,4.216,164.4371723,296.25507,42.53022,
Kepler-1808 b,4248120,Kepler,CONFIRMED,23.34036251,136.20727,2.054,615,2.21,,601,30.94,,,0.25,5530,0.892,,,,,4.425,266.072506,287.29251,39.383221,
K02217.01,9580992,Kepler,CANDIDATE,37.8034121,155.37719,4.641,678,2.95,,460,10.57,,,0.968,5329,0.819,,,,,4.572,373.2501578,288.64252,46.21566,
Kepler-1683 b,8321314,Kepler,CONFIRMED,15.03366411,144.98055,3.272,375,1.7,,669,47.32,,,0.01,5523,0.891,,,,,4.526,335.7376142,298.45013,44.284012,
K02294.01,6934986,Kepler,CANDIDATE,131.485184,177.48749,5.294,558,3.03,,400,6.08,,,0.578,5765,1.242,,,,,4.236,172.1868575,287.1532,42.421612,
K02295.01,4049901,Kepler,CANDIDATE,16.2908527,132.11774,3.176,44.1,0.52,,622,35.48,,,0.105,5425,0.797,,,,,4.549,353.9973411,289.54514,39.164429,
Kepler-1177 b,11498128,Kepler,CONFIRMED,106.247882,135.7435,13.78,397,2.01,,377,4.75,,,0.586,5679,0.972,,,,,4.435,272.2701308,286.67145,49.406288,
Kepler-500 b,8041216,Kepler,CONFIRMED,8.508333104,134.785645,3.4559,647,2.6,,909,161.66,,,0.004,5767,1.03,,,,,4.396,248.8857318,295.95135,43.852051,
Kepler-1212 b,11824786,Kepler,CONFIRMED,12.94123564,139.89901,4.636,329,1.7,,795,94.29,,,0.028,6119,0.938,,,,,4.497,314.0508694,296.85342,50.03735,
Kepler-1213 b,12254909,Kepler,CONFIRMED,5.349791,133.8836,4.279,88.8,1.29,,1156,422.79,,,0.867,6074,1.183,,,,,4.368,233.3458062,289.48581,50.94416,
K02373.01,10798331,Kepler,CANDIDATE,147.281212,148.80124,7.375,453,2.28,,353,3.69,,,0.474,5708,1.054,,,,,4.365,231.739465,292.31467,48.140461,
Kepler-382 b,9364290,Kepler,CONFIRMED,5.26211833,136.37566,3.244,195,1.95,,1166,436.61,,,0.71,5587,1.309,,,,,4.188,154.1700453,299.13617,45.86993,
Kepler-382 c,9364290,Kepler,CONFIRMED,12.1628195,137.52402,2.3161,306,3.14,,882,142.77,,,0.971,5587,1.309,,,,,4.188,154.1700453,299.13617,45.86993,
Kepler-1115 b,5022828,Kepler,CONFIRMED,23.5541012,144.21486,7.3,95.2,2.33,,1381,859.63,,,0.536,9565,2.286,,,,,4.088,122.4616199,294.99176,40.144409,
Kepler-1116 b,8233702,Kepler,CONFIRMED,41.6977582,134.24608,5.513,685,2.26,,488,13.45,,,0.018,5730,0.87,,,,,4.545,350.751874,291.93365,44.115501,
Kepler-1117 b,11403339,Kepler,CONFIRMED,4.79029482,134.95277,2.7219,142,1.01,,938,183.02,,,0.46,5412,0.843,,,,,4.562,364.7539469,292.08478,49.23748,
Kepler-1118 b,8260902,Kepler,CONFIRMED,38.6715843,157.61988,5.532,599,2.45,,502,15.03,,,0.773,5432,0.913,,,,,4.42,263.0267992,299.96567,44.160889,
Kepler-1119 b,8381204,Kepler,CONFIRMED,8.32651854,135.58655,5.483,268,1.8,,938,182.69,,,0.782,6057,1,,,,,4.45,281.8382931,297.01913,44.327518,
Kepler-373 b,12058204,Kepler,CONFIRMED,5.53533152,132.76087,2.793,261,1.75,,1054,292.33,,,0.051,5588,1.1,,,,,4.331,214.2890601,289.388,50.59705,
Kepler-373 c,12058204,Kepler,CONFIRMED,16.7261969,143.74673,2.708,195,1.56,,729,66.83,,,0.496,5588,1.1,,,,,4.331,214.2890601,289.388,50.59705,
Kepler-122 d,4833421,Kepler,CONFIRMED,21.58752788,142.96728,4.4968,337,2.18,,747,73.42,,,0.009,6038,1.191,,,,,4.284,192.3091729,291.11188,39.949108,
Kepler-1809 b,5357545,Kepler,CONFIRMED,3.757294695,133.95965,0.9269,273,1.23,,877,139.89,,,0.586,4901,0.716,,,,,4.618,414.9540426,290.26535,40.548649,
Kepler-374 c,6871071,Kepler,CONFIRMED,3.2828024,131.89965,3.2532,143,1.79,,1467,1093.39,,,0.159,5640,1.515,,,,,4.087,122.179966,294.13791,42.370499,
Kepler-1818 b,5342473,Kepler,CONFIRMED,4.64495172,136.02095,3.366,147,1.38,,1209,504.23,,,0.301,6047,1.129,,,,,4.343,220.2926463,284.32852,40.568909,
K02298.01,9334893,Kepler,CANDIDATE,16.6671415,141.76551,3.526,175,0.7,,469,11.47,,,0.444,4729,0.525,,,,,4.726,532.1082593,288.45605,45.80212,
Kepler-1819 b,9963265,Kepler,CONFIRMED,16.48686712,139.20338,1.431,988,27.45,,760,78.99,,,1.198,6090,1.071,,,,,4.447,279.898132,296.56006,46.857479,
Kepler-1179 b,10583761,Kepler,CONFIRMED,2.685054445,132.60443,1.0473,253,1.46,,1137,395.08,,,0.762,5266,0.829,,,,,4.484,304.789499,284.09763,47.810638,
Kepler-1180 b,7542813,Kepler,CONFIRMED,16.8600805,139.84916,5.557,273,1.71,,765,80.9,,,0.682,6205,0.973,,,,,4.419,262.4218543,295.88751,43.156059,
Kepler-1082 b,12058147,Kepler,CONFIRMED,1.54320541,131.5554,2.5779,91.2,1.23,,1827,2636.85,,,0.217,5866,1.282,,,,,4.2,158.4893192,289.35867,50.59848,
Kepler-357 d,8164257,Kepler,CONFIRMED,49.5004725,139.04294,5.772,965,2.49,,402,6.2,,,0.162,4954,0.828,,,,,4.5,316.227766,291.2431,44.00872,
Kepler-357 b,8164257,Kepler,CONFIRMED,6.47539108,137.5825,2.7048,531,1.92,,793,93.41,,,0.486,4954,0.828,,,,,4.5,316.227766,291.2431,44.00872,
Kepler-357 c,8164257,Kepler,CONFIRMED,16.85825609,142.34289,2.0728,760,2.51,,576,26.05,,,0.763,4954,0.828,,,,,4.5,316.227766,291.2431,44.00872,
K00025.01,10593759,Kepler,FALSE POSITIVE,3.132604547,136.010454,3.6337,9970,48.73,,1444,1028.81,,,1.251,6248,1.181,,,,,4.328,212.8139046,289.26166,47.815521,
Kepler-1120 b,6774537,Kepler,CONFIRMED,2.949029106,133.13832,2.0311,358,1.48,,1027,263.92,,,0.044,4983,0.807,,,,,4.512,325.0872974,290.91449,42.286579,
Kepler-362 c,10404582,Kepler,CONFIRMED,37.8658964,134.36237,4.782,395,2.01,,543,20.61,,,0.18,5757,1.017,,,,,4.431,269.7739432,291.77164,47.5299,
Kepler-496 b,5959753,Kepler,CONFIRMED,8.30865307,138.10788,3.2747,836,2.42,,747,73.53,,,0.333,5022,0.849,,,,,4.485,305.4921113,291.6409,41.241039,
Kepler-363 d,6021193,Kepler,CONFIRMED,11.93205399,142.10648,6.205,179,1.83,,905,158.22,,,0.123,5711,1.391,,,,,4.221,166.341265,283.19208,41.305389,
Kepler-363 c,6021193,Kepler,CONFIRMED,7.54235832,132.96117,4.73,133,1.59,,1054,292.19,,,0.318,5711,1.391,,,,,4.221,166.341265,283.19208,41.305389,
Kepler-374 d,6871071,Kepler,CONFIRMED,5.02818253,134.10891,3.526,181,2.03,,1272,620,,,0.3,5640,1.515,,,,,4.087,122.179966,294.13791,42.370499,
Kepler-374 b,6871071,Kepler,CONFIRMED,1.897828815,132.6785,2.7114,132,1.73,,1761,2278.95,,,0.227,5640,1.515,,,,,4.087,122.179966,294.13791,42.370499,
Kepler-1147 b,6287313,Kepler,CONFIRMED,10.62788695,137.81843,4.576,327,1.87,,872,136.34,,,0.473,6082,1.014,,,,,4.445,278.6121169,292.54752,41.64296,
K02222.01,9289704,Kepler,CANDIDATE,34.135676,157.7959,9.12,622,13.98,,1526,1281.86,,,0.087,7818,5.555,,,,,3.365,23.1739465,295.24734,45.757401,
Kepler-1148 b,9278725,Kepler,CONFIRMED,1.104462494,132.32134,1.0458,469,1.6,,1397,898.79,,,0.151,5002,0.753,,,,,4.543,349.1403155,290.95355,45.719528,
Kepler-1181 b,4458082,Kepler,CONFIRMED,4.89336495,133.6449,3.485,138,1.6,,1374,842.45,,,0.218,6688,1.347,,,,,4.304,201.372425,289.74731,39.523453,
Kepler-1182 b,8042453,Kepler,CONFIRMED,11.17392077,134.70626,3.307,325,1.64,,796,94.84,,,0.025,5911,0.914,,,,,4.519,330.369541,296.30795,43.82135,
Kepler-1820 b,10874215,Kepler,CONFIRMED,31.0325991,152.27157,3.476,737,2.64,,561,23.41,,,0.611,5841,0.931,,,,,4.52,331.1311215,296.71274,48.272308,
K02306.01,6666233,Kepler,FALSE POSITIVE,0.512407185,132.240449,1.0579,329,1.03,,1255,583.45,,,0.301,3862,0.563,,,,,4.69,489.7788194,282.28439,42.15419,
K02307.01,7661065,Kepler,FALSE POSITIVE,4.150297119,134.9355,1.2058,593,3.03,,981,218.44,,,0.971,5290,0.858,,,,,4.519,330.369541,282.14923,43.37859,
Kepler-495 c,3937519,Kepler,CONFIRMED,5.89661966,134.03046,3.154,144,1.28,,1000,237.1,,,0.039,5392,1.087,,,,,4.314,206.0629913,285.93069,39.098141,
Kepler-1083 b,8866137,Kepler,CONFIRMED,33.4178173,155.58781,4.645,1170,3.13,,448,9.56,,,0.913,5136,0.744,,,,,4.607,404.5758917,283.16196,45.198311,
Kepler-1084 b,10857519,Kepler,CONFIRMED,2.053341891,134.51606,2.596,65.5,1.44,,1737,2154.14,,,0.966,6084,1.358,,,,,4.204,159.9558029,290.10196,48.251141,
Kepler-1085 c,9517393,Kepler,CONFIRMED,56.7769831,181.09789,6.864,884,3.21,,491,13.74,,,0.703,6063,1.012,,,,,4.476,299.2264637,287.47763,46.141178,
Kepler-1086 b,9351316,Kepler,CONFIRMED,18.78429232,137.88207,3.1136,1010,2.14,,433,8.3,,,0.658,4243,0.641,,,,,4.637,433.5108784,295.25116,45.842972,
Kepler-363 b,6021193,Kepler,CONFIRMED,3.61460279,134.69521,3.227,64.8,1.14,,1347,776.7,,,0.516,5711,1.391,,,,,4.221,166.341265,283.19208,41.305389,
Kepler-1121 b,10617017,Kepler,CONFIRMED,13.15140223,144.16237,5.439,97.8,1.87,,1008,243.84,,,0.872,6154,1.636,,,,,4.12,131.8256739,297.78659,47.88612,
Kepler-1979 b,3229150,Kepler,CONFIRMED,18.5084526,131.54555,6.596,759,29.33,,683,51.32,,,1.258,5942,0.938,,,,,4.506,320.6269325,289.84286,38.309601,
K02151.01,7989422,Kepler,FALSE POSITIVE,7.47763833,133.40976,2.5693,110,2.05,,1346,776.56,,,0.012,5957,1.953,,,,,3.849,70.63175543,300.22519,43.758179,
Kepler-1122 b,9641481,Kepler,CONFIRMED,42.1918331,155.31211,7.083,489,2.35,,526,18.08,,,0.067,5520,1.08,,,,,4.339,218.2729912,288.28052,46.3409,
Kepler-1149 b,8892157,Kepler,CONFIRMED,3.73090026,132.89428,2.9095,191,1.48,,1128,383.51,,,0.822,5709,0.95,,,,,4.489,308.318795,294.18927,45.151581,
K02224.02,8892157,Kepler,CANDIDATE,86.130534,200.9117,3.321,285,1.47,,391,5.55,,,0.072,5830,0.876,,,,,4.54,346.7368505,294.18927,45.151581,
Kepler-1150 b,11569782,Kepler,CONFIRMED,2.787874175,133.90417,2.0348,197,2.33,,1432,993.06,,,0.153,4827,1.727,,,,,3.942,87.49837752,296.72449,49.532711,
Kepler-122 e,4833421,Kepler,CONFIRMED,37.9962369,162.97984,6.7751,404,2.39,,618,34.55,,,0.023,6038,1.191,,,,,4.284,192.3091729,291.11188,39.949108,
K02226.01,11520459,Kepler,CANDIDATE,8.46354384,134.35341,1.4078,792,2.51,,805,99.37,,,0.387,5427,0.887,,,,,4.495,312.6079367,297.52542,49.401451,
Kepler-123 b,7219825,Kepler,CONFIRMED,17.23232894,135.0922,4.5568,510,2.79,,817,105.47,,,0.395,6086,1.216,,,,,4.274,187.9316817,296.99863,42.78196,
Kepler-1183 b,3749978,Kepler,CONFIRMED,28.5057217,132.92075,6.324,756,2.55,,555,22.43,,,0.695,5712,0.87,,,,,4.534,341.9794425,292.23242,38.89222,
Kepler-1184 b,10010440,Kepler,CONFIRMED,53.5991459,147.43015,6.811,523,2.49,,529,18.54,,,0.658,6319,1.032,,,,,4.447,279.898132,291.28207,46.965988,
Kepler-1821 b,11718144,Kepler,CONFIRMED,16.4581861,134.01969,1.9637,436,1.82,,644,40.61,,,0.108,5475,0.884,,,,,4.521,331.8944576,294.52545,49.872471,
K02311.01,4247991,Kepler,CANDIDATE,191.864193,294.47036,4.9,,,,,,,,,,,,,,,,0.01,287.24118,39.33276,
K02311.02,4247991,Kepler,CANDIDATE,13.72549689,145.03352,7.62,,,,,,,,,,,,,,,,0.01,287.24118,39.33276,
K02312.01,10026544,Kepler,CANDIDATE,176.331289,170.8589,13.89,110,2.38,,505,15.4,,,0.2455,6146,2.251,,,,,3.8,63.09573445,297.28317,46.90453,
Kepler-1087 b,9473078,Kepler,CONFIRMED,0.693842661,132.18157,1.6197,49.3,0.83,,2161,5182.78,,,0.195,5457,1.196,,,,,4.239,173.3803998,294.97882,46.00565,
Kepler-358 c,10864531,Kepler,CONFIRMED,83.4887405,188.53792,6.21,955,2.95,,411,6.76,,,0.42,5910,0.94,,,,,4.505,319.889511,293.23022,48.281368,
Kepler-358 b,10864531,Kepler,CONFIRMED,34.0607677,141.35928,2.471,819,2.96,,554,22.32,,,0.786,5910,0.94,,,,,4.505,319.889511,293.23022,48.281368,
K02081.01,2853780,Kepler,CANDIDATE,6.2141496,132.25182,10.141,183,4.27,,1506,1216.48,,,0.403,5295,3.152,,,,,3.617,41.39996748,291.72916,38.070019,
Kepler-1790 b,9472000,Kepler,CONFIRMED,31.5888979,155.61538,3.438,361,2.59,,682,51.02,,,0.194,5866,1.367,,,,,4.175,149.6235656,294.56693,46.075802,
Kepler-364 c,10253547,Kepler,CONFIRMED,59.9809868,176.14903,7.588,282,2.81,,568,24.58,,,0.918,6103,1.383,,,,,4.202,159.2208727,281.56995,47.398689,
Kepler-364 b,10253547,Kepler,CONFIRMED,25.7457957,135.94806,7.073,140,1.73,,753,75.97,,,0.661,6103,1.383,,,,,4.202,159.2208727,281.56995,47.398689,
Kepler-1799 b,12505076,Kepler,CONFIRMED,11.92979348,136.66919,6.152,709,2.43,,770,83.04,,,0.003,5831,0.921,,,,,4.517,328.8516309,288.30869,51.478291,
K00227.01,6185476,Kepler,CANDIDATE,17.65737838,136.585509,3.509,2160,2.45,,350,3.55,,,0.8277,3745,0.47,,,,,4.784,608.1350013,284.35202,41.519199,
Kepler-1123 b,12116380,Kepler,CONFIRMED,4.3394569,132.80309,2.3652,337,2.11,,1061,300.07,,,0.821,5330,1.013,,,,,4.366,232.2736796,294.51767,50.670399,
Kepler-1124 b,2556650,Kepler,CONFIRMED,2.852348262,132.044534,0.7051,1400,1.66,,621,34.95,,,0.295,3731,0.433,,,,,4.83,676.0829754,286.59427,37.891258,
Kepler-1151 b,10600955,Kepler,CONFIRMED,65.6480892,173.30166,5.746,589,3.93,,485,13.04,,,0.949,5565,1.246,,,,,4.251,178.2378767,292.2478,47.878448,
K02228.01,10801100,Kepler,FALSE POSITIVE,102.653705,222.9895,53.5887,687,39.16,,562,23.66,,,1.184,6711,1.698,,,,,4.097,125.025903,293.41794,48.198849,
Kepler-1682 b,4473226,Kepler,CONFIRMED,14.83340944,135.44213,3.927,783,2.54,,694,54.74,,,0.399,5570,0.904,,,,,4.471,295.8012467,293.98358,39.57288,
K02230.01,8914779,Kepler,FALSE POSITIVE,0.987338654,131.88155,2.591,26.5,0.98,,2669,11973.87,,,0.002,6258,1.896,,,,,3.939,86.89604293,300.77875,45.110222,
Kepler-1810 b,2854181,Kepler,CONFIRMED,101.1323475,210.18316,4.366,1500,3.87,,380,4.91,,,0.057,5492,1.016,,,,,4.389,244.9063242,291.81302,38.088181,
K02233.01,8963721,Kepler,FALSE POSITIVE,1.811460943,132.93207,5.065,429,2.83,,1508,1224.37,,,0.971,5700,1.008,,,,,4.382,240.9905429,295.47537,45.239979,
Kepler-1186 b,10132832,Kepler,CONFIRMED,16.07673148,143.39091,2.205,488,2.14,,724,64.75,,,0.108,5957,0.971,,,,,4.498,314.7748314,288.47964,47.101768,
Kepler-1187 b,3219995,Kepler,CONFIRMED,18.87058705,143.95639,3.4701,588,2.67,,701,56.97,,,0.878,6103,0.949,,,,,4.496,313.3285724,286.892,38.31855,
Kepler-1822 b,6062929,Kepler,CONFIRMED,22.1334224,152.18405,2.049,655,1.76,,507,15.65,,,0.025,5165,0.702,,,,,4.633,429.5364268,297.28549,41.305592,
Kepler-1188 b,7504778,Kepler,CONFIRMED,17.1369408,141.01497,6.416,362,2.05,,775,85.15,,,0.03,6218,1.077,,,,,4.421,263.6331386,283.10385,43.148041,
Kepler-123 c,7219825,Kepler,CONFIRMED,26.6951944,143.9999,4.576,133,1.4,,706,58.81,,,0.136,6086,1.216,,,,,4.274,187.9316817,296.99863,42.78196,
Kepler-1791 b,7097965,Kepler,CONFIRMED,7.72085047,136.563,1.8264,267,2.53,,1021,257.14,,,0.963,5887,1.177,,,,,4.29,194.98446,284.49033,42.648289,
Kepler-120 b,4249725,Kepler,CONFIRMED,6.312508525,132.654418,2.7455,1290,2,,575,25.94,,,0.029,4090,0.571,,,,,4.696,496.5923215,287.89163,39.33913,
Kepler-1792 b,3967326,Kepler,CONFIRMED,4.19577385,135.17605,2.1557,874,3.02,,1047,283.78,,,0.521,5229,1.005,,,,,4.378,238.7811283,294.84003,39.085991,
Kepler-60 b,6768394,Kepler,CONFIRMED,7.1329472,135.99259,4.368,145,1.64,,1102,349.21,,,0.612,5862,1.307,,,,,4.194,156.3147643,288.96124,42.265011,
Kepler-60 c,6768394,Kepler,CONFIRMED,8.91901228,140.0777,4.141,181,1.84,,1023,258.92,,,0.619,5862,1.307,,,,,4.194,156.3147643,288.96124,42.265011,
Kepler-1800 b,5211199,Kepler,CONFIRMED,4.5620407,132.64295,2.8521,81.6,2.82,,1533,1306.97,,,0.925,5343,2.506,,,,,3.764,58.07644175,297.65143,40.352551,
K02159.01,8804455,Kepler,CANDIDATE,7.5966998,131.95296,3.667,128,1.32,,964,204.34,,,0.725,5716,1.091,,,,,4.343,220.2926463,285.13831,45.004539,
K02159.02,8804455,Kepler,FALSE POSITIVE,2.392630668,133.7861,1.3705,102,1.33,,1418,955.41,,,0.909,5716,1.091,,,,,4.343,220.2926463,285.13831,45.004539,
Kepler-1125 b,5546761,Kepler,CONFIRMED,17.6700291,131.60103,6.693,348,2.89,,778,86.37,,,0.932,5795,1.247,,,,,4.265,184.0772001,295.48123,40.731979,
K02160.02,5546761,Kepler,CANDIDATE,15.40877383,139.4831786,3.49,,,,,,,,,,,,,,,,0.01,295.48123,40.731979,
Kepler-1126 b,9205938,Kepler,CONFIRMED,108.593113,173.75198,7.989,338,1.68,,374,4.64,,,0.007,5678,0.921,,,,,4.409,256.4484037,285.69199,45.689388,
Kepler-375 c,10723367,Kepler,CONFIRMED,19.9865916,135.52265,4.391,648,4.22,,720,63.67,,,0.962,5500,1.238,,,,,4.218,165.1961798,288.61792,48.098412,
Kepler-375 b,10723367,Kepler,CONFIRMED,12.12580644,142.10763,3.289,328,2.5,,851,123.78,,,0.805,5500,1.238,,,,,4.218,165.1961798,288.61792,48.098412,
Kepler-1811 b,5005121,Kepler,CONFIRMED,76.421501,164.4879,7.218,578,2.81,,455,10.11,,,0.015,5561,1.19,,,,,4.263,183.2314422,289.97934,40.14283,
Kepler-122 f,4833421,Kepler,CONFIRMED,56.2590881,164.21993,8.114,349,2.22,,543,20.49,,,0.026,6038,1.191,,,,,4.284,192.3091729,291.11188,39.949108,
Kepler-1152 b,8229458,Kepler,CONFIRMED,1.646801683,132.0615,1.1966,284,0.86,,806,99.8,,,0.129,3810,0.513,,,,,4.753,566.239289,290.43402,44.107651,
Kepler-1189 b,10684670,Kepler,CONFIRMED,3.78861833,134.61419,2.808,143,1.23,,1158,424.17,,,0.183,5560,1.04,,,,,4.379,239.3315756,298.42633,47.946781,
Kepler-1190 b,11495458,Kepler,CONFIRMED,10.45839865,137.65416,3.154,307,1.25,,609,32.45,,,0.009,4641,0.747,,,,,4.557,360.578643,284.99963,49.47998,
Kepler-1823 b,9003401,Kepler,CONFIRMED,21.1033014,144.66035,2.059,193,1.56,,718,62.99,,,0.125,6000,1.126,,,,,4.363,230.6747189,283.75482,45.335178,
Kepler-1824 b,5978559,Kepler,CONFIRMED,95.6114617,138.35664,7.489,487,2.37,,421,7.45,,,0.046,6002,1.081,,,,,4.424,265.4605562,296.70724,41.203651,
K02323.01,8872048,Kepler,CANDIDATE,58.35512552,179.39795,8.45,,,,,,,,,,,,,,,,0.01,286.07202,45.136711,
K02324.01,7746958,Kepler,CANDIDATE,1.204686597,131.90556,0.823,233,1.55,,1711,2026.81,,,0.328,5780,1,,,,,4.438,274.1574172,289.67786,43.458134,
Kepler-60 d,6768394,Kepler,CONFIRMED,11.8984948,133.34685,3.015,131,1.69,,929,176.27,,,0.836,5862,1.307,,,,,4.194,156.3147643,288.96124,42.265011,
Kepler-1088 b,6922710,Kepler,CONFIRMED,23.1274171,145.66194,4.901,157,1.44,,667,46.89,,,0.737,5865,1.066,,,,,4.393,247.1724145,281.56146,42.4505,
Kepler-1089 b,11348997,Kepler,CONFIRMED,5.132486123,132.15985,1.4575,908,1.69,,584,27.41,,,0.217,3879,0.578,,,,,4.707,509.3308711,291.09274,49.19006,
Kepler-1793 b,5705819,Kepler,CONFIRMED,8.77997349,138.48383,3.2201,756,2.12,,713,61.24,,,0.481,5191,0.764,,,,,4.597,395.3666201,291.91287,40.953892,
Kepler-359 c,6696580,Kepler,CONFIRMED,57.6896212,139.92753,5.118,1630,5.14,,512,16.19,,,0.924,6228,1.049,,,,,4.441,276.0577856,293.29364,42.19635,
Kepler-365 b,11358389,Kepler,CONFIRMED,10.66489514,132.00872,3.159,293,1.76,,865,132.15,,,0.308,6014,1.021,,,,,4.436,272.8977783,295.62659,49.130428,
Kepler-1127 b,7204981,Kepler,CONFIRMED,5.1233204,132.08472,2.7466,286,1.65,,994,231.12,,,0.308,5364,0.982,,,,,4.394,247.7422058,293.21738,42.720711,
Kepler-497 b,3847907,Kepler,CONFIRMED,3.573202801,134.934397,2.88,2980,5.81,,1210,507.91,,,0.053,5646,1.08,,,,,4.37,234.4228815,290.76587,38.927959,
Kepler-1128 b,4370527,Kepler,CONFIRMED,61.6174528,179.08282,3.816,1350,3.36,,424,7.67,,,0.091,5480,0.931,,,,,4.485,305.4921113,293.06335,39.40345,
Kepler-1129 b,6041734,Kepler,CONFIRMED,24.3398202,136.05813,3.891,777,5.09,,737,69.79,,,0.928,5596,1.466,,,,,4.105,127.3503081,291.60449,41.309361,
Kepler-1812 b,5125347,Kepler,CONFIRMED,7.16520428,132.96921,1.705,434,2.31,,1034,270.34,,,0.142,6174,1.103,,,,,4.417,261.2161354,298.08453,40.283249,
Kepler-1153 b,9336200,Kepler,CONFIRMED,1.755843555,133.15509,1.9425,386,1.94,,1343,771.02,,,0.893,5569,0.829,,,,,4.566,368.1289736,289.14722,45.86618,
Kepler-1154 b,4770617,Kepler,CONFIRMED,5.18560081,132.32455,4.054,253,2.34,,1314,705.79,,,0.012,6172,1.471,,,,,4.198,157.761127,297.47711,39.877239,
Kepler-1155 b,4454934,Kepler,CONFIRMED,33.4698571,140.14977,4.749,371,2.45,,609,32.52,,,0.876,5912,1.094,,,,,4.342,219.7859873,288.82059,39.52282,
Kepler-1156 b,9458343,Kepler,CONFIRMED,11.89520436,132.8908,3.433,184,1.33,,787,90.77,,,0.067,5649,0.992,,,,,4.411,257.6321157,288.92401,46.057629,
Kepler-1825 b,7120108,Kepler,CONFIRMED,1.025857984,131.655621,0.8069,271,1.57,,1520,1264.7,,,0.779,5123,0.847,,,,,4.501,316.9567463,292.51398,42.65176,
Kepler-1191 b,10730703,Kepler,CONFIRMED,5.60013327,135.96495,2.6508,329,1.73,,952,194.26,,,0.046,5288,0.978,,,,,4.391,246.0367604,291.65778,48.009312,
Kepler-1192 b,8007644,Kepler,CONFIRMED,25.2034128,137.56393,4.515,697,2.42,,600,30.62,,,0.168,5831,0.921,,,,,4.517,328.8516309,282.14056,43.89658,
Kepler-1826 b,11192235,Kepler,CONFIRMED,1.615357809,132.7846,1.1435,500,1.37,,806,99.32,,,0.931,3821,0.486,,,,,4.755,568.8529308,292.76993,48.89962,
Kepler-501 b,6383785,Kepler,CONFIRMED,5.640676975,138.556259,2.8354,1450,4.59,,1125,379.36,,,0.033,5794,1.216,,,,,4.282,191.4255925,297.20154,41.730209,
Kepler-359 b,6696580,Kepler,CONFIRMED,25.5638626,375.27811,4.685,1120,4,,671,47.94,,,0.85,6228,1.049,,,,,4.441,276.0577856,293.29364,42.19635,
K02093.01,6525946,Kepler,CANDIDATE,6.78341325,136.10468,3.5437,501,20.75,,2628,11295.61,,,0.665,5096,8.769,,,,,2.435,2.722701308,292.95416,41.934799,
Kepler-120 c,4249725,Kepler,CONFIRMED,12.7945474,130.7668,3.4197,817,1.6,,455,10.1,,,0.18,4090,0.571,,,,,4.696,496.5923215,287.89163,39.33913,
